SurrogateId,Period,[Australian dollar ],[Brazilian real ],[Canadian dollar ],[Swiss franc ],[Chinese yuan renminbi ],[Czech koruna ],[Danish krone ],[UK pound sterling ],[Hong Kong dollar ],[Croatian kuna ],[Hungarian forint ],[Indonesian rupiah ],[Israeli shekel ],[Indian rupee ],[Iceland krona ],[Japanese yen ],[Korean won ],[Mexican peso ],[Malaysian ringgit ],[Norwegian krone ],[New Zealand dollar ],[Philippine peso ],[Polish zloty ],[Romanian leu ],[Russian rouble ],[Swedish krona ],[Singapore dollar ],[Thai baht ],[Turkish lira ],[US dollar ],[South African rand ],[EU euro ]
2135,2011/10/03,1.038343213,1.892699032,1.048022811,0.910932693,6.376003602,18.667367,5.584377579,0.645006378,7.788774668,5.630524499,220.9799655,8897.006078,3.753357845,49.16035117,0,76.82899377,1181.436182,13.89502514,3.207998799,5.872289337,1.314324304,43.97838974,3.287686651,3.226607639,32.45066407,6.872664516,1.312223306,31.2103249,1.867261949,1,8.115329782,0.750356419
2136,2011/09/30,1.027475376,1.856402281,1.044582685,0.901281197,6.384284974,18.33222247,5.511145671,0.641820336,7.791824039,5.553950974,216.655558,9074.998149,3.745982374,48.96615567,0,76.8644005,1181.159742,13.76997704,3.192771977,5.841664815,1.307857513,43.7228764,3.262238021,3.227060653,32.10397689,6.856254166,1.302599422,31.13974672,1.858846182,1,8.078575131,0.740576168
2137,2011/09/29,1.018288652,1.835769372,1.031876607,0.896584649,6.397576203,18.04113111,5.466177011,0.639478516,7.793389644,5.503488799,214.3591627,8945.868527,3.717590892,48.96658098,0,76.72420125,1178.082997,13.48879912,3.179434447,5.760558208,1.283584282,43.67535806,3.259419758,3.181050312,31.98273963,6.765773044,1.294601542,31.18031583,1.854498715,1,7.883878076,0.734484025
2138,2011/09/28,1.010564155,1.807204167,1.025016506,0.895385518,6.393808231,17.99060964,5.458880493,0.639534884,7.794805957,5.49666202,213.0291248,8967.992077,3.718435918,48.760179,0,76.45807351,1166.055315,13.39652263,3.15450077,5.73325508,1.271366738,43.41207542,3.250898687,3.173648302,31.87550437,6.744186047,1.283985034,30.99992664,1.847113198,1,7.884674639,0.733621891
2139,2011/09/27,1.008174387,1.805213933,1.019368142,0.90080271,6.39796745,18.02636424,5.480005891,0.640547905,7.792620959,5.518079387,210.8844539,8952.146697,3.713749172,49.07504234,0,76.46365712,1169.511746,13.34847927,3.150526548,5.73679947,1.268723765,43.3529715,3.219677443,3.169084616,31.9094926,6.758524192,1.281979527,30.84984167,1.845938582,1,7.861182709,0.736431254
2140,2011/09/26,1.021777778,1.821407407,1.028814815,0.904148148,6.401333333,18.27777778,5.513111111,0.644148148,7.798222222,5.545555556,214.3851852,9088.318519,3.725185185,49.44740741,0,76.33333333,1180.103704,13.49007407,3.185481481,5.797037037,1.287111111,43.68222222,3.250962963,3.182444444,32.38622222,6.85,1.29962963,31.12,1.852,1,8.007407407,0.740740741
2141,2011/09/23,1.030379747,1.911094564,1.03172003,0.908041698,6.388905436,18.51824274,5.541399851,0.649553239,7.800372301,5.574832465,217.2375279,9072.509308,3.718838421,49.43261355,0,76.18763961,1165.889799,14.06507818,3.202531646,5.871556217,1.291437081,43.60685034,3.360387193,3.210349963,32.30081906,6.934251675,1.304169769,30.92032762,1.846388682,1,8.406924795,0.744601638
2142,2011/09/22,1.018069601,1.850609756,1.033164783,0.912775134,6.397977394,18.49940512,5.536734087,0.649353064,7.800713861,5.5655116,217.9208804,9106.558596,3.713935158,49.57763236,0,76.28643664,1193.9768,13.88593099,3.178465199,5.820196312,1.277885187,43.81246282,3.336035098,3.201591315,32.12812314,6.897828673,1.304803688,30.76963117,1.831945271,1,8.235722784,0.743604997
2143,2011/09/21,0.97961279,1.811528307,0.996919918,0.895277207,6.37951012,18.28248753,5.461425638,0.640290408,7.791801115,5.491713112,214.9090642,9077.698739,3.703505427,48.33015547,0,76.3200352,1163.772367,13.43502493,3.141463772,5.688618363,1.220519214,43.5648284,3.251173365,3.155617483,31.5598416,6.685978293,1.277280727,30.54854796,1.812775007,1,7.959812262,0.733352889
2144,2011/09/20,0.972428884,1.778774617,0.99051787,0.879941648,6.384318016,17.98176513,5.431874544,0.636250912,7.793508388,5.454704595,211.7651349,8902.173596,3.677097009,48.0547046,0,76.52808169,1143.384391,13.07228301,3.119474836,5.661196207,1.213129103,43.47775346,3.184536834,3.125455872,31.46353027,6.651932896,1.257986871,30.42013129,1.781983953,1,7.647483589,0.729394602
2145,2011/09/19,0.976907851,1.753243897,0.984018767,0.884172715,6.386995088,18.05586101,5.459497104,0.636390294,7.794736456,5.514258485,212.8949491,8960.032256,3.69965545,47.81247709,0,76.69525695,1140.319625,13.17799282,3.123524668,5.6748039,1.215526721,43.63756323,3.199545488,3.143098013,30.97089656,6.721208123,1.259805,30.50729419,1.798768419,1,7.619675977,0.733084085
2146,2011/09/16,0.967005814,1.722383721,0.985610465,0.87630814,6.383430233,17.77398256,5.412718023,0.633502907,7.790697674,5.459665698,208.7572674,8777.180233,3.65247093,47.25508721,0,76.74418605,1108.960756,12.99331395,3.08502907,5.623546512,1.206468023,43.27325581,3.157340116,3.101744186,30.60646802,6.657703488,1.240625,30.38008721,1.785973837,1,7.421511628,0.726744186
2147,2011/09/15,0.972526278,1.716563972,0.988401595,0.874374773,6.388981515,17.7854295,5.398767669,0.63280174,7.792098586,5.445813701,206.9590431,8786.54585,3.682493657,47.5549112,0,76.60021747,1113.67162,12.87227256,3.085030808,5.607466473,1.216237767,43.26060167,3.15585357,3.114171801,30.48568322,6.664733599,1.24400145,30.31025734,1.778905401,1,7.383834723,0.724900326
2148,2011/09/14,0.976108966,1.713016243,0.989365577,0.876465875,6.396532887,17.878214,5.425012747,0.633330905,7.803627358,5.459975235,208.4856872,8783.560347,3.710394056,47.65022944,0,76.83006774,1105.61585,12.86787093,3.073494064,5.642071527,1.214727948,43.22820307,3.174302571,3.124043994,30.31539078,6.68074878,1.242989293,30.2702309,1.769029063,1,7.347803919,0.72838517
2149,2011/09/13,0.968413338,1.71271528,0.992671308,0.882154635,6.399120557,17.99267131,5.458116526,0.632576035,7.803297911,5.493807255,207.8343716,8707.629168,3.715646757,47.59472334,0,76.95859289,1103.957494,12.8375229,3.066471235,5.66324661,1.213411506,43.00989373,3.176181752,3.136899963,30.22814218,6.688164163,1.243898864,30.21033346,1.779406376,1,7.339025284,0.732869183
2150,2011/09/12,0.968438781,1.688122437,1.000878735,0.882762156,6.403265964,17.956942,5.453427065,0.629869654,7.801991798,5.485500879,206.9053896,8621.441125,3.729862332,47.2297891,0,77.12360867,1077.841242,12.75278266,3.035515524,5.558362624,1.219830111,42.84050967,3.165787932,3.135837727,30.27973052,6.583553017,1.233304042,30.13986526,1.792984769,1,7.348125366,0.732278852
2151,2011/09/09,0.949916769,1.668017659,0.992834914,0.880437143,6.388217413,17.68111746,5.389954404,0.626691757,7.794600854,5.42237823,202.699573,8600.904683,3.690815662,46.56220598,0,77.78823189,1077.382934,12.6009264,3.006007093,5.450893826,1.206122892,42.63588333,3.114496635,3.083158428,29.81689223,6.437359774,1.223999421,30.08033582,1.77773757,1,7.239921835,0.72374611
2152,2011/09/08,0.940757619,1.653446312,0.984406152,0.864070066,6.382013671,17.37752777,5.303189974,0.62425235,7.795215038,5.332170322,197.201652,8561.649103,3.688194247,46.19481629,0,77.19310738,1074.715181,12.48298206,2.994517232,5.382013671,1.197308459,42.41882655,3.017231558,3.027271433,29.56088009,6.376815722,1.210908573,30.01993734,1.766946739,1,7.170606665,0.71204785
2153,2011/09/07,0.94200627,1.656811057,0.988671986,0.858649188,6.394984326,17.42376746,5.306141351,0.62553434,7.79431462,5.337916785,196.8865774,8561.157025,3.677258478,46.16486178,0,77.21573098,1071.508977,12.45062696,2.98753206,5.373681961,1.204972927,42.32473639,3.005557139,3.017811342,29.5445996,6.39277572,1.209603876,29.99002565,1.755984611,1,7.146409233,0.712453691
2154,2011/09/06,0.947301227,1.646145117,0.992410809,0.853677566,6.390524151,17.34165544,5.283495283,0.622100858,7.793815164,5.310305695,196.6309667,8559.17441,3.669338251,45.98482162,0,77.37428186,1074.459182,12.53698844,2.982977516,5.387970778,1.203773317,42.31789489,3.001985956,3.017235265,29.58067948,6.446414639,1.208383573,29.91488758,1.769983687,1,7.133981133,0.709270161
2155,2011/09/05,0.946552456,1.652767946,0.988814951,0.786563783,6.385530228,17.31700411,5.273254991,0.619495965,7.790528104,5.306526972,196.531219,8537.597338,3.632592383,45.99815942,0,76.85119638,1069.184483,12.54771344,2.981523432,5.431473878,1.194959649,42.23063854,2.977205154,3.006725188,29.44173864,6.440252018,1.206781821,29.92991647,1.761999151,1,7.108098542,0.707914484
2156,2011/09/02,0.934970186,1.625394598,0.978183094,0.780918976,6.38211154,17.04945633,5.225955805,0.616555595,7.787583304,5.251490705,193.2164153,8531.609961,3.59915819,45.787443,0,76.85724307,1061.438092,12.33798667,2.967379867,5.385128025,1.174114346,42.14801824,2.933777622,2.974745703,29.07751666,6.400350754,1.203577692,29.92002806,1.743949491,1,6.993967029,0.701508243
2157,2011/09/01,0.934476724,1.602730137,0.976828841,0.799229961,6.379978999,16.90864543,5.215260763,0.616870844,7.785019251,5.239411971,191.1865593,8512.915646,3.575358768,46.08750438,0,77.05985299,1063.570179,12.34518726,2.967028351,5.379768988,1.175568778,42.35421771,2.901085054,2.963248162,28.99054953,6.367518376,1.204620231,29.97969898,1.720966048,1,7.015680784,0.700035002
2158,2011/08/31,0.936262976,1.601038062,0.978615917,0.807612457,6.375986159,16.68512111,5.156539792,0.612871972,7.793910035,5.179792388,188.2352941,8529.847751,3.556401384,46.06920415,0,76.50519031,1065.266436,12.4700346,2.970311419,5.356055363,1.171557093,42.24221453,2.870657439,2.928788927,28.91730104,6.341868512,1.202698962,29.93979239,1.721730104,1,7.044913495,0.692041522
2159,2011/08/30,0.939869463,1.597903069,0.979100125,0.821760867,6.380502708,16.73239828,5.173725871,0.613560617,7.79447299,5.192334398,189.4111929,8544.278572,3.578877934,46.05610332,0,76.7601722,1074.496598,12.51527566,2.981530343,5.396472712,1.178933481,42.31634495,2.887029579,2.927579503,29.0237467,6.381058186,1.208096098,30.02985696,1.738369671,1,7.081655326,0.694348007
2160,2011/08/29,0.942016981,1.597501208,0.977220957,0.816180023,6.381031269,16.65148064,5.143093808,0.610616415,7.79498861,5.159108166,188.1341893,8547.38041,3.602678263,46.05508387,0,76.65493201,1075.046593,12.42003175,2.981500656,5.366190378,1.184165114,42.46289777,2.86891696,2.925657486,28.84020156,6.292331055,1.207013184,29.99033616,1.740664044,1,7.06115828,0.690274039
2161,2011/08/26,0.95313151,1.609845855,0.988820997,0.795583947,6.387168449,16.77961394,5.173517567,0.614949313,7.797389251,5.196014442,189.3209276,8568.094709,3.610887377,46.15470074,0,76.66296348,1081.641439,12.53596723,2.988473823,5.397514234,1.19858353,42.3864741,2.898972365,2.947160117,28.9195945,6.324260519,1.206707402,29.97986391,1.754964588,1,7.1987224,0.694348007
2162,2011/08/25,0.953272324,1.613491403,0.985787576,0.794925125,6.389975042,16.80532446,5.164725458,0.610926234,7.7958264,5.184414864,188.8519135,8595.68081,3.606489185,46.04478647,0,77.16999445,1084.220743,12.43850527,2.990016639,5.399334443,1.201816417,42.51109262,2.879090405,2.94786467,28.83839434,6.315793123,1.207986689,29.99029395,1.76067665,1,7.212215752,0.693288963
2163,2011/08/24,0.953855747,1.602715998,0.988429294,0.790064436,6.388484723,16.9666736,5.161712742,0.607704566,7.795815146,5.172382734,188.4916511,8558.089101,3.605487425,46.00498857,0,76.56758817,1082.276727,12.43061041,2.975472875,5.433728262,1.205778424,42.39312686,2.879927943,2.94949075,28.92849719,6.321208342,1.205570567,29.93002148,1.778216587,1,7.211736992,0.692856648
2164,2011/08/23,0.95221961,1.598050062,0.986032361,0.788964182,6.396971373,16.88355691,5.151293044,0.605725349,7.797400083,5.168026552,187.9269811,8543.44489,3.577444337,45.62508643,0,76.55925875,1077.568801,12.29207578,2.965979809,5.398976628,1.200387222,42.32194717,2.869520122,2.943852856,28.92096529,6.295533121,1.204121145,29.82989905,1.782810123,1,7.178536855,0.691467294
2165,2011/08/22,0.956150697,1.595504059,0.984805384,0.786859086,6.399222924,16.99368626,5.167834594,0.606154166,7.799278429,5.193089572,189.294387,8544.369666,3.578227989,45.66502463,0,76.77097065,1079.969472,12.23999167,2.968014986,5.436758482,1.210504406,42.45542219,2.902241032,2.958093388,29.0865885,6.341705405,1.206133352,29.83972802,1.787969194,1,7.196419899,0.693818081
2166,2011/08/19,0.958150852,1.593882517,0.986374696,0.788321168,6.395968022,17.01425096,5.17810219,0.604553354,7.799721933,5.199860966,189.1901286,8564.935697,3.571776156,45.74973931,0,76.46854362,1087.014251,12.2469934,2.981508516,5.462287105,1.209871394,42.66527633,2.900521376,2.966840459,29.13555787,6.40973236,1.209176225,29.81995134,1.786583246,1,7.179979145,0.695168578
2167,2011/08/18,0.957199527,1.597605957,0.986498713,0.794070569,6.387709653,16.99700745,5.18519034,0.605887675,7.795810425,5.198552439,189.3868745,8552.348806,3.56322639,45.74987821,0,76.60936739,1077.152203,12.33502679,2.981000766,5.430788503,1.203493632,42.48103556,2.889971466,2.964715707,29.14085879,6.374138771,1.213515206,29.9102234,1.77597606,1,7.157909388,0.695942654
2168,2011/08/17,0.945430683,1.580437936,0.978586724,0.787594115,6.387096774,16.87504317,5.146024729,0.606202943,7.791807695,5.153692063,186.088278,8516.584928,3.51840851,45.36851558,0,76.51447123,1068.888582,12.15010016,2.972991642,5.386820474,1.192512261,42.445258,2.855425848,2.933342543,28.64847689,6.333149133,1.201284797,29.87013884,1.765973613,1,7.096428818,0.690750846
2169,2011/08/16,0.960306407,1.602367688,0.986420613,0.7795961,6.382799443,16.98050139,5.187674095,0.611768802,7.793802228,5.195682451,188.8440111,8529.28273,3.536908078,45.38997214,0,76.68523677,1073.426184,12.29993036,2.983495822,5.477019499,1.207381616,42.39623955,2.896587744,2.977576602,28.80884401,6.441364903,1.204526462,29.88022284,1.783008357,1,7.182172702,0.69637883
2170,2011/08/15,0.960933678,1.605842477,0.986232441,0.792088895,6.390383675,16.99350059,5.205954294,0.612900971,7.79467468,5.208609966,189.8525404,8539.856035,3.52365644,45.34488783,0,76.78384234,1079.313719,12.25620239,2.980501782,5.500384373,1.206233839,42.41945629,2.906073101,2.978544972,28.89069816,6.488923055,1.205465092,29.90984695,1.774128171,1,7.183520861,0.698860857
2171,2011/08/12,0.967017544,1.616631579,0.986877193,0.770807018,6.395017544,16.97263158,5.227438596,0.614982456,7.796421053,5.231087719,192.0561404,8561.621053,3.537192982,45.34526316,0,76.54035088,1080.435088,12.29052632,3.002035088,5.491929825,1.208631579,42.54105263,2.91354386,3.005964912,29.15964912,6.482526316,1.212,29.95017544,1.778666667,1,7.18477193,0.701754386
2172,2011/08/11,0.981050696,1.630559287,0.996323269,0.742346037,6.394470763,17.10033232,5.268047797,0.619175564,7.80011313,5.268684155,195.6939829,8558.799406,3.576468925,45.36519833,0,76.56791346,1083.942586,12.48801527,3.003535318,5.52959061,1.226967404,42.52704518,2.952626741,3.040726861,29.71434632,6.571943718,1.216856395,29.95969738,1.792406137,1,7.310400905,0.707063565
2173,2011/08/10,0.966868518,1.601726178,0.983712675,0.727430918,6.414004315,16.76620032,5.186051368,0.615507761,7.804482495,5.180622259,190.1440802,8532.505046,3.516809355,45.25997077,0,76.45298253,1080.378646,12.11693464,3.007029999,5.436416788,1.196004733,42.50713441,2.854179717,2.968121389,29.30744066,6.426045799,1.214728197,29.8802812,1.752001114,1,7.117978701,0.696039535
2174,2011/08/09,0.980584566,1.621784538,0.991308614,0.742552744,6.430574052,16.97623887,5.221630336,0.611971683,7.808298872,5.225345202,192.5422303,8587.607766,3.56332796,45.209925,0,77.26922268,1090.600687,12.43323754,3.027475994,5.487839069,1.214621154,42.48335319,2.870680592,2.98766384,29.7035116,6.457349127,1.214621154,29.94673022,1.763790566,1,7.269222682,0.700918203
2175,2011/08/08,0.965202109,1.598031634,0.986221441,0.762671353,6.43599297,17.00949033,5.236836555,0.610966608,7.805905097,5.241827768,192.5834798,8549.384886,3.544885764,44.97012302,0,77.88400703,1084.133568,12.14186292,3.03198594,5.460808436,1.204991213,42.56520211,2.848084359,2.982776801,28.66108963,6.4856942,1.217574692,29.85026362,1.746010545,1,6.969279438,0.702987698
2176,2011/08/05,0.956411162,1.587354292,0.981914518,0.76630166,6.440409749,17.13034264,5.262380784,0.613952667,7.806782056,5.261038502,193.6418227,8577.647474,3.534228188,44.74531968,0,78.59413635,1071.946309,12.03299188,3.016531261,5.49911692,1.193924408,42.66902155,2.858000706,2.996679619,28.30413282,6.504415401,1.220134228,29.8799011,1.734793359,1,6.934228188,0.706464147
2177,2011/08/04,0.946377117,1.568065219,0.971888397,0.773912432,6.439032961,17.08342118,5.234802165,0.612446412,7.799775107,5.235223839,191.2221519,8510.872162,3.491390822,44.54775459,0,79.58394827,1067.074285,11.93499192,2.990020381,5.439946588,1.178157284,42.4288425,2.833157636,2.960292361,27.97631597,6.430107527,1.214913205,29.83976386,1.726544381,1,6.857895847,0.702790077
2178,2011/08/03,0.930769231,1.561538462,0.95972028,0.770769231,6.434125874,16.98671329,5.208951049,0.610174825,7.797622378,5.208741259,190.4755245,8477.951049,3.465594406,44.32027972,0,77.04895105,1059.559441,11.82,2.967972028,5.372027972,1.156013986,42.23636364,2.816783217,2.950559441,27.82951049,6.354895105,1.207972028,29.76013986,1.701818182,1,6.75993007,0.699300699
2179,2011/08/02,0.922724065,1.572971066,0.961185603,0.779745942,6.43810868,17.10021171,5.256880734,0.615243472,7.794283698,5.252999294,190.6280875,8484.347212,3.451870148,44.27734651,0,77.35356387,1054.036697,11.80077629,2.962173606,5.395906845,1.149117855,42.15243472,2.843683839,2.991390261,27.85836274,6.36062103,1.205575159,29.82004234,1.703316867,1,6.751587862,0.705716302
2180,2011/08/01,0.904682622,1.546722164,0.951300728,0.781824488,6.433992369,16.76031911,5.168296913,0.610163025,7.791189733,5.154353104,185.8480749,8458.633368,3.411099549,44.07492196,0,76.89212626,1048.484218,11.64967048,2.939507458,5.337148803,1.134096427,41.93479015,2.762955255,2.928546653,27.56781131,6.248352411,1.200069372,29.71002428,1.672979535,1,6.665001734,0.693721818
2181,2011/07/29,0.915147265,1.573001403,0.950631136,0.800701262,6.437096774,16.96213184,5.22398317,0.613499299,7.793408135,5.215638149,189.3197756,8505.322581,3.432258065,44.19495091,0,77.55259467,1054.417952,11.74740533,2.966970547,5.425666199,1.156451613,42.16479663,2.811079944,2.974614306,27.71388499,6.359677419,1.205119215,29.8197756,1.681136045,1,6.738008415,0.701262272
2182,2011/07/28,0.906802244,1.562201964,0.948176718,0.802033661,6.442776999,16.98106592,5.224193548,0.6128331,7.791725105,5.231697055,188.0785414,8502.8331,3.431907433,44.09817672,0,77.74193548,1051.626928,11.65406732,2.955469846,5.416900421,1.146984572,42.19915849,2.815568022,2.980715288,27.63323983,6.362903226,1.203997195,29.7398317,1.679873773,1,6.700070126,0.701262272
2183,2011/07/27,0.905925516,1.554271078,0.943167659,0.802021321,6.443306105,16.81088191,5.158867507,0.61131109,7.791084037,5.164059255,185.6569293,8481.53122,3.404679496,44.08486778,0,77.84853939,1050.560709,11.63879275,2.948982417,5.372767548,1.144261387,42.15838294,2.772947529,2.928699986,27.46434999,6.273847432,1.202132078,29.73972034,1.688979648,1,6.653121971,0.692233144
2184,2011/07/26,0.91223827,1.534655518,0.941400041,0.803676318,6.443023979,16.82883007,5.150369705,0.609736715,7.789302743,5.14546334,185.045954,8506.882731,3.39796835,44.18492157,0,78.10102965,1051.862345,11.61357197,2.953493193,5.360721443,1.144910511,42.23205031,2.766567618,2.92170548,27.57100408,6.269642734,1.202473913,29.70976436,1.712597609,1,6.684679704,0.691037247
2185,2011/07/25,0.921349096,1.551529903,0.945688456,0.804102921,6.444993046,16.9596662,5.183171071,0.613699583,7.791376912,5.19527121,187.0305981,8524.374131,3.403755216,44.40472879,0,78.20584145,1055.980529,11.66599444,2.971974965,5.404381085,1.155702364,42.37621697,2.780528512,2.954450626,27.70194715,6.334005563,1.207093185,29.76008345,1.718984701,1,6.773226704,0.695410292
2186,2011/07/22,0.919602529,1.553540407,0.949065388,0.819192551,6.44687652,16.96060038,5.179348204,0.613369467,7.791814328,5.185185185,185.289417,8527.086373,3.397262178,44.34994094,0,78.40316865,1051.789313,11.60850532,2.971023556,5.397470641,1.155235911,42.33201306,2.766659718,2.939684525,27.72357724,6.30859565,1.208116184,29.8102981,1.680216802,1,6.76429713,0.694878744
2187,2011/07/21,0.931373928,1.560118127,0.945506961,0.821965968,6.455983687,17.16425257,5.241316271,0.617845591,7.792996766,5.242019407,188.3912249,8545.985094,3.421951905,44.50499227,0,78.81451273,1055.175081,11.64547884,2.998031219,5.466882295,1.165729152,42.63886936,2.809379834,2.992546759,27.91449866,6.399099986,1.2119955,29.90999859,1.672971453,1,6.843974125,0.703135986
2188,2011/07/20,0.930386429,1.563032308,0.946786795,0.820159077,6.458928697,17.2436123,5.247624411,0.619870486,7.792215105,5.249172943,189.4699796,8538.19244,3.414091645,44.4548462,0,78.86957134,1056.232843,11.64510453,2.997466038,5.493066798,1.169071584,42.71837826,2.809671289,2.989723376,27.96276483,6.455479693,1.213979024,29.90990357,1.659393257,1,6.899415781,0.70387837
2189,2011/07/19,0.937358757,1.571468927,0.95579096,0.81970339,6.464618644,17.28813559,5.265819209,0.62069209,7.79569209,5.256567797,191.7372881,8546.264124,3.44279661,44.5,0,78.93361582,1059.844633,11.70586158,3.006497175,5.552259887,1.174293785,42.80367232,2.844844633,3.007062147,28.06850282,6.518361582,1.216101695,29.92443503,1.660805085,1,6.966031073,0.706214689
2190,2011/07/18,0.94247063,1.581203275,0.959202563,0.817728729,6.468707725,17.37629049,5.309149163,0.621680313,7.795514418,5.304378782,194.3609826,8561.310075,3.446351015,44.5752937,0,79.10288359,1061.459594,11.78042008,3.01253115,5.601281595,1.184763261,43.0494838,2.879316483,3.039373443,28.20398718,6.588394446,1.218013528,30.05980776,1.670914916,1,6.983552866,0.711997152
2191,2011/07/15,0.937650219,1.575215609,0.957797257,0.818393892,6.463028418,17.31231444,5.271313445,0.620316697,7.793086385,5.253428531,191.3615156,8541.559451,3.438569207,44.51505726,0,79.15311749,1058.737452,11.70012724,3.006008766,5.560935954,1.188675244,42.91601866,2.852255054,3.013784815,28.1022904,6.512158914,1.218506998,30.07988124,1.650219143,1,6.897780291,0.706913615
2192,2011/07/14,0.929587382,1.572947472,0.957611604,0.815026053,6.463033376,17.20532319,5.250739332,0.620299958,7.788480496,5.237290522,189.832418,8537.50176,3.428319955,44.50992818,0,79.03112238,1058.92832,11.67610196,3.004013519,5.518940994,1.18504436,42.92423602,2.838332629,3.009646529,28.06682157,6.476200535,1.216800451,30.09012815,1.645965357,1,6.863329109,0.704126179
2193,2011/07/13,0.937113622,1.576138705,0.961202302,0.831023947,6.468130463,17.31400554,5.298870177,0.626945214,7.790307681,5.282455766,191.7714773,8542.826689,3.449157962,44.5178711,0,79.33631777,1060.285653,11.750302,3.022951752,5.567753855,1.210900306,42.98514887,2.873943011,3.052298728,28.22958857,6.556100334,1.222695943,30.24017622,1.652099766,1,6.899026505,0.710580544
2194,2011/07/12,0.943398927,1.581896243,0.972021467,0.833631485,6.461538462,17.3509839,5.336601073,0.631592129,7.793631485,5.327370304,191.6994633,8581.509839,3.463470483,44.71484794,0,79.67799642,1068.50805,11.82089445,3.031484794,5.561359571,1.219749553,43.1549195,2.884794275,3.064615385,28.32772809,6.589624329,1.227906977,30.34991055,1.653023256,1,6.91019678,0.715563506
2195,2011/07/11,0.936824132,1.583380763,0.969479226,0.833451907,6.467202618,17.2026181,5.306203756,0.626565168,7.784931702,5.261454183,189.3426295,8538.239898,3.441804212,44.46570859,0,80.50654525,1057.527035,11.72403244,3.012450199,5.509391007,1.200697211,43.00298805,2.832455891,3.009248719,28.21215139,6.525327262,1.224388162,30.32014798,1.643710871,1,6.81587934,0.711439954
2196,2011/07/08,0.929012779,1.559752844,0.95808173,0.849740205,6.464822356,17.00884707,5.237115574,0.627159107,7.781491364,5.189580115,184.721247,8519.351215,3.402260918,44.39474793,0,81.43519169,1057.126808,11.54971212,2.988695408,5.438140711,1.201446426,42.75523101,2.766535599,2.949726162,27.96138183,6.378177222,1.219210785,30.20994242,1.623648364,1,6.677573375,0.702148575
2197,2011/07/07,0.931775111,1.568119604,0.96427318,0.845792097,6.46578227,17.04218432,5.235488173,0.626166912,7.782901664,5.19547975,185.3021689,8545.490279,3.408858005,44.43531972,0,81.16796519,1064.890854,11.61360286,3.011300625,5.434126483,1.209377413,42.87077981,2.770056854,2.952761985,28.05502913,6.383800098,1.227416298,30.35024918,1.63838001,1,6.73299642,0.701902155
2198,2011/07/06,0.937281743,1.571099316,0.966126554,0.842226568,6.466824976,16.94719933,5.209456628,0.624982539,7.782930577,5.167830703,185.1236206,8548.868557,3.422754575,44.40494482,0,81.03785445,1063.48652,11.67327839,3.013409694,5.424291102,1.210713787,42.97108535,2.761838246,2.940704009,27.97876798,6.348791731,1.229571169,30.49308563,1.633887414,1,6.775038413,0.698421567
2199,2011/07/05,0.935343337,1.560818754,0.963211396,0.844547403,6.467602517,16.81764747,5.158080354,0.621257174,7.782034437,5.116520296,183.0025586,8532.203859,3.40868543,44.39527004,0,81.0663163,1066.378535,11.61731554,3.007468363,5.360970887,1.207177927,43.03229376,2.731484683,2.890878916,27.87746352,6.279372104,1.228476592,30.49996542,1.627342507,1,6.749325773,0.69151511
2200,2011/07/04,0.932482759,1.559241379,0.959931034,0.849931034,6.463034483,16.74344828,5.144413793,0.621724138,7.781172414,5.100689655,182.0896552,8523.275862,3.395172414,44.42482759,0,80.76551724,1063.6,11.60551724,3.001310345,5.352068966,1.206,43.06482759,2.718965517,2.912896552,27.83793103,6.275310345,1.226413793,30.47034483,1.616827586,1,6.728,0.689655172
2201,2011/07/01,0.933393153,1.561085036,0.963832137,0.846700718,6.464867477,16.77940364,5.148329652,0.624654887,7.782302595,5.100635008,182.8616786,8538.797626,3.397018222,44.58517394,0,80.70127002,1066.441193,11.68318609,3.008489785,5.376863611,1.211485367,43.14674213,2.738680287,2.926283821,27.87886527,6.300386527,1.226670348,30.81032579,1.612506902,1,6.764977913,0.690226394
2202,2011/06/30,0.933024286,1.563758389,0.965266727,0.835189926,6.463433197,16.84425379,5.160658687,0.624472428,7.782121359,5.121289698,184.1209437,8577.741645,3.420673909,44.67031066,0,80.43312807,1067.729883,11.74600429,3.018473673,5.388154708,1.20860721,43.32595309,2.760880094,2.936068636,27.95267419,6.347401923,1.228879817,30.70642773,1.625960008,1,6.819968173,0.691897876
2203,2011/06/29,0.941767764,1.572755633,0.973102253,0.834384749,6.463431542,16.87487002,5.17102253,0.623778163,7.782668977,5.118405546,185.1299827,8605.17851,3.429878683,44.86724437,0,81.06065858,1076.824957,11.78190641,3.031334489,5.411091854,1.217261698,43.51473137,2.772062392,2.918890815,27.99168111,6.381074523,1.23389948,30.8,1.636325823,1,6.852409012,0.693240901
2204,2011/06/28,0.955753453,1.593997616,0.98660683,0.833321646,6.470233504,17.10819718,5.230348503,0.627024753,7.78641049,5.174461819,189.1382091,8628.742725,3.462590281,45.04031975,0,80.85688241,1083.626674,11.89608022,3.050767828,5.470864596,1.245494706,43.543931,2.814108408,2.952457752,28.2227754,6.48446813,1.242409368,30.95996073,1.645116051,1,6.862281747,0.701213099
